k,cycle_closure_error,gauge_to_shift_error,gauge_phase_commutator_error,dressed_weyl_relation_error,total_traversal_phase,trial,seed
18,5.700305620490223e-15,3.825532236114798e-15,5.551115123125783e-17,1.0747000454308288e-15,0.0,95,3132286533
18,1.6466668217714483e-15,1.2455840694349976e-15,0.0,1.1030004287711846e-15,0.0,96,2907287194
18,1.992876049552776e-15,4.750802789431748e-16,1.2412670766236366e-16,1.0144321157843484e-15,0.0,97,3056578307
18,1.4564683891547743e-15,3.874754772979865e-16,1.1102230246251565e-16,1.0008377311411683e-15,0.0,98,3912302354
18,6.275062741727209e-16,2.417689359565485e-15,1.1102230246251565e-16,1.1284612883164582e-15,0.0,99,502677748
19,1.4791621878557147e-15,1.0355495043993281e-15,0.0,9.01629097537259e-16,0.0,0,2764693161
19,2.3702149499273757e-15,2.5231157748398836e-15,1.1443916996305594e-16,8.886119947416683e-16,0.0,1,4224893875
19,4.024666045508981e-15,1.753043098150011e-15,1.2719202621569003e-16,9.272449921261757e-16,0.0,2,4228839122
19,3.1152046745521335e-15,9.296003951986372e-16,2.7755575615628914e-17,9.21802739995737e-16,0.0,3,3063233932
19,1.6091284152185735e-15,5.752268284966577e-16,1.1123893155135927e-16,9.976575541032722e-16,0.0,4,1878139042
19,2.2946368790828237e-15,7.798395150959586e-16,1.1449174941446927e-16,9.10873547778187e-16,0.0,5,1855175135
19,1.8290556799577066e-15,1.3121178899233834e-15,0.0,9.110849609289457e-16,0.0,6,48791594
19,3.3872408542534225e-15,1.8202138591138794e-15,2.7755575615628914e-17,1.0744368039712068e-15,0.0,7,1180371752
19,6.007083700142612e-15,9.640218077857165e-16,0.0,9.209666375651935e-16,0.0,8,719564644
19,6.9142388823007755e-15,2.2512283679403627e-15,0.0,9.524500785106786e-16,0.0,9,1431189144
19,1.2260014307195498e-15,8.508492338074772e-16,0.0,9.097098972217435e-16,0.0,10,569293652
19,1.8600407332883486e-15,4.023470436020367e-15,0.0,9.441996458677856e-16,0.0,11,1757983482
19,2.7594523920521012e-15,1.0993047057155135e-15,6.206335383118183e-17,8.890724365456008e-16,0.0,12,429139371
19,1.8228271424350024e-15,1.843226743413086e-15,1.1443916996305594e-16,8.25280450244462e-16,0.0,13,2950174201
19,1.2447606490553827e-15,1.3068660322379956e-15,1.1102230246251565e-16,8.568339948907339e-16,0.0,14,3017926060
19,1.3358306544847458e-15,7.456097472730126e-16,5.551115123125783e-17,9.891270958520527e-16,0.0,15,465934053
19,1.009244677713715e-15,2.272542042582391e-15,0.0,9.949512507731418e-16,0.0,16,944734792
19,2.772864527146433e-15,5.845953944856106e-16,1.1443916996305594e-16,1.0126090753365372e-15,0.0,17,1623157668
19,1.6556185611488845e-15,2.3093727003313297e-15,0.0,8.536813755471828e-16,0.0,18,1865059020
19,2.3250683436296603e-15,7.910959431028437e-16,1.1102230246251565e-16,9.507044350905964e-16,0.0,19,2324480224
19,9.9861681809938e-16,1.5311045818535176e-15,1.2412670766236366e-16,9.197110587433828e-16,0.0,20,4261572763
19,1.3284278721065288e-15,4.0124009929427426e-16,1.1102230246251565e-16,9.251173891772473e-16,0.0,21,3684495223
19,2.2086543605597687e-15,1.1259009257093986e-15,0.0,9.1761460956444e-16,0.0,22,2282282039
19,1.686458238460268e-15,8.4577430436927e-16,0.0,9.290088031491036e-16,0.0,23,1202640580
19,9.272497713129368e-16,9.60458974767304e-16,1.1102230246251565e-16,1.0344306052614396e-15,0.0,24,1974155950
19,1.278607611261187e-15,1.4626260037294865e-15,0.0,8.791334862707697e-16,0.0,25,1375131391
19,2.3533595615141042e-15,1.782298341025644e-15,0.0,9.742167503148516e-16,0.0,26,2118019687
19,3.687076742647384e-15,9.84598223725652e-16,4.85722573273506e-17,8.90350943264474e-16,0.0,27,1327272169
19,1.0260036947687261e-15,1.455625401019888e-15,1.5700924586837752e-16,9.116726959619137e-16,0.0,28,3239806809
19,4.4701683505165754e-15,9.614608497701428e-16,6.938893903907228e-18,9.539401966176753e-16,0.0,29,3954736836
19,4.431393870746805e-15,8.532243950016739e-16,5.551115123125783e-17,8.942293402195996e-16,0.0,30,1106509398
19,1.0021232046515323e-15,6.57609361527296e-16,1.3877787807814457e-17,1.0172522593335745e-15,0.0,31,703229370
19,2.862271731871764e-15,1.9216213625174007e-15,1.5700924586837752e-16,9.634823471110655e-16,0.0,32,411829980
19,1.3565730852998201e-15,3.9292846714206584e-16,1.1102230246251565e-16,9.906835517256434e-16,0.0,33,2919416379
19,1.785486810610672e-15,2.766743222929057e-15,1.1102230246251565e-16,9.766847502930502e-16,0.0,34,4102840326
19,3.774696449630398e-15,1.4005335956457346e-15,2.7755575615628914e-17,9.335326988569947e-16,0.0,35,3298849644
19,5.9726552948865874e-15,1.195967395201347e-15,1.5700924586837752e-16,8.868764227826485e-16,0.0,36,1244987800
19,1.765072354666249e-15,6.873617059719112e-16,1.2432050435751766e-16,9.453208419344607e-16,0.0,37,3648992837
19,8.624038236922332e-15,3.803582309278699e-15,0.0,9.770790517827884e-16,0.0,38,2127673292
19,9.59106723663658e-15,3.8187385322750935e-15,5.551115123125783e-17,9.38368355484052e-16,0.0,39,1270058540
19,4.12892543134913e-15,4.137707011173065e-15,1.2412670766236366e-16,9.98875408554096e-16,0.0,40,8853014
19,1.6212050200817618e-15,1.0727031336393931e-15,1.1102230246251565e-16,9.339452188501096e-16,0.0,41,2076934802
19,5.6297990375297155e-15,1.0063915573260766e-15,1.2412670766236366e-16,9.928196943742541e-16,0.0,42,1414046559
19,4.523920005680228e-15,7.492657301216046e-16,0.0,8.815672866031607e-16,0.0,43,1808124257
19,1.4054783397106492e-15,1.4143843568788114e-15,1.1443916996305594e-16,9.570644082560845e-16,0.0,44,2315837041
19,8.025751686772771e-16,8.312210058121957e-16,0.0,9.395990030364596e-16,0.0,45,278120144
19,1.6316777751427668e-15,2.0022086066198838e-15,5.551115123125783e-17,9.38778750585887e-16,0.0,46,171679637
19,1.0764507476983049e-15,9.066314541087164e-16,6.206335383118183e-17,9.58999320486472e-16,0.0,47,1579826513
19,2.075527318924366e-15,6.471563483872684e-16,0.0,9.895164393411919e-16,0.0,48,1428574972
19,1.245055419224924e-15,2.990997447214771e-16,0.0,8.827407634742352e-16,0.0,49,2989641298
19,1.1649782944488452e-14,1.5860186140720512e-15,0.0,9.78753060959817e-16,0.0,50,154298173
19,2.416085093110446e-15,1.7146434347670085e-15,0.0,1.0009339424109066e-15,0.0,51,4292115494
19,1.387565961596391e-15,4.896287529962501e-16,2.7755575615628914e-17,8.955206467987463e-16,0.0,52,848589271
19,2.5188354547078984e-15,4.859426640481352e-16,1.1102230246251565e-16,9.634823471110655e-16,0.0,53,3617350272
19,1.037288829604669e-15,7.629782398721442e-16,1.1102230246251565e-16,9.64481292270117e-16,0.0,54,457795114
19,1.921376628291809e-15,2.765753070436709e-15,1.1102230246251565e-16,9.438685270424638e-16,0.0,55,3887781335
19,4.8392144234429605e-15,1.4600339205298527e-15,0.0,9.08650739920905e-16,0.0,56,2818763015
19,1.134704472173158e-15,1.1033984239468242e-15,0.0,1.0033602195521895e-15,0.0,57,372508150
19,6.247793822207686e-15,1.873248971216864e-15,1.1857187100668868e-16,8.883139346335056e-16,0.0,58,1778566582
19,3.074653277548711e-15,2.003966703854502e-15,1.1102230246251565e-16,8.667786749254165e-16,0.0,59,1264785988
19,8.045735331857484e-15,1.7632352215631816e-15,5.551115123125783e-17,7.90059424964922e-16,0.0,60,3417124130
19,1.8131229913382927e-15,5.951515663091793e-16,1.1102230246251565e-16,8.974541229181255e-16,0.0,61,1992934523
19,2.182201264593139e-15,2.0317712104012017e-15,0.0,9.338421059357628e-16,0.0,62,3107798158
19,3.0504360182305205e-15,1.0058475085660927e-15,0.0,8.259324344654101e-16,0.0,63,2540236742
19,3.603628375519981e-15,3.871880576294701e-15,1.0007415106216802e-16,9.08756711201214e-16,0.0,64,383624400
19,1.0775719327032073e-15,1.8849387388406865e-15,3.925231146709438e-17,9.793432045533596e-16,0.0,65,3792358557
19,6.18586559989631e-15,7.358376828644549e-16,7.076311083754595e-17,8.50064065311604e-16,0.0,66,1447610845
19,1.4333160048380994e-15,7.602178061298013e-16,5.721958498152797e-17,9.461354227335467e-16,0.0,67,1745904124
19,1.2983280735328791e-15,6.475570787517525e-16,2.7755575615628914e-17,8.760611182094052e-16,0.0,68,3522728791
19,1.2619757440646668e-15,2.9291960749885976e-16,0.0,9.134072760321928e-16,0.0,69,3299293368
19,2.4616382700264992e-15,6.234943013601865e-16,0.0,9.121412916732176e-16,0.0,70,3215744173
19,1.6790385235563708e-15,5.870091211895318e-16,1.3877787807814457e-17,9.972955286825357e-16,0.0,71,911387192
19,1.2585228320731496e-15,7.633898524916894e-16,1.5700924586837752e-16,9.053594779595603e-16,0.0,72,4052908796
19,8.99431878658772e-16,6.875403876103798e-16,0.0,8.261655840634106e-16,0.0,73,814397806
19,2.638380021733482e-15,2.061723489909011e-15,0.0,9.340740939861397e-16,0.0,74,2184480879
19,2.0106534310605626e-15,6.860968245124385e-16,1.1443916996305594e-16,9.522225673746189e-16,0.0,75,1406555595
19,3.4015622632639664e-15,9.692161901291755e-16,1.1102230246251565e-16,9.770852114810179e-16,0.0,76,2243271060
19,1.3189292760710318e-15,1.0441805070640664e-15,1.1102230246251565e-16,9.513372846242136e-16,0.0,77,2639819367
19,1.3026466571068073e-15,5.24613841163677e-16,5.551115123125783e-17,9.338421059357628e-16,0.0,78,2484950534
19,1.3048851894455314e-15,1.1995676651936428e-15,0.0,9.535931314269131e-16,0.0,79,1897872910
19,1.208163556192242e-15,1.1270603173770489e-15,6.206335383118183e-17,9.309503074677273e-16,0.0,80,1707586074
19,3.48451182041601e-15,2.6766943821665892e-15,5.551115123125783e-17,9.641469523433092e-16,0.0,81,233381697
19,1.1035918693609009e-15,2.20026097113794e-15,1.1443916996305594e-16,9.105563360159024e-16,0.0,82,1362639832
19,1.7279612065216405e-15,1.6423423586463815e-15,5.551115123125783e-17,8.877446329002823e-16,0.0,83,3964885487
19,3.605737455767501e-15,4.899511088661962e-15,3.925231146709438e-17,9.180342824011826e-16,0.0,84,512358268
19,9.893064053283621e-15,1.2443724995809591e-15,1.1857187100668868e-16,8.829589126839103e-16,0.0,85,3089004134
19,1.6808969283292627e-15,7.16484249663167e-16,1.1102230246251565e-16,1.0045831428303541e-15,0.0,86,2024285642
19,2.806454465192768e-15,6.625440602711866e-16,1.1102230246251565e-16,9.961361631809749e-16,0.0,87,134782423
19,1.065599856510723e-15,1.2596635345156595e-15,1.1102230246251565e-16,8.886119947416683e-16,0.0,88,1510409091
19,9.080209038831719e-16,4.475447021045366e-16,6.938893903907228e-18,9.023764073195417e-16,0.0,89,1147206025
19,1.9926048100480692e-15,8.797201696107714e-16,1.1102230246251565e-16,9.105563360159024e-16,0.0,90,3402443313
19,3.961394234637109e-15,1.9839588119350776e-15,1.2412670766236366e-16,9.01629097537259e-16,0.0,91,1661659404
19,1.5639531561940792e-15,2.4943422373969225e-15,1.1123893155135927e-16,9.318807927649355e-16,0.0,92,1447601879
19,5.898535268884187e-15,3.8923074796205595e-15,7.850462293418876e-17,8.728676222655933e-16,0.0,93,3003942203
19,1.8772477422919536e-15,1.1991440978519628e-15,1.2412670766236366e-16,8.852462337514722e-16,0.0,94,951490096
19,2.407620554579563e-15,5.302312426254427e-16,1.2412670766236366e-16,8.947172670708478e-16,0.0,95,3707943676
19,2.2055453833776537e-15,2.73917585510826e-15,0.0,8.907767043920386e-16,0.0,96,1441986731
19,9.66806072188173e-16,2.2740732387895782e-15,1.1443916996305594e-16,9.682678848994769e-16,0.0,97,2144399916
19,1.7044798368489474e-15,7.105818068792717e-16,1.3597399555105182e-16,9.51008255423814e-16,0.0,98,1470211878
19,3.3684086260527377e-15,1.4141855361476662e-15,0.0,9.767093987996672e-16,0.0,99,230117038
20,7.0485638118970965e-15,1.4754901589422178e-15,0.0,1.3911054626160788e-15,0.0,0,83006741
20,1.0092711228635732e-14,2.5603296177857325e-15,0.0,1.3440693017233997e-15,0.0,1,1203436637
20,6.69036135500578e-15,1.9044451347492378e-15,0.0,1.477985419562098e-15,0.0,2,3563801753
20,6.8651404860227874e-15,1.789723550442255e-15,0.0,1.5519561812276393e-15,0.0,3,1874739620
20,1.3698094103713415e-14,2.27261222646171e-15,0.0,1.4252967779868361e-15,0.0,4,1436061965
20,2.2816408429408687e-15,5.078208537993008e-16,0.0,1.3608726004012153e-15,0.0,5,1884665674
20,1.0990866250520403e-15,4.077407657713728e-15,0.0,1.4845242813922215e-15,0.0,6,1609491343
20,1.906517134473758e-15,5.842284950205937e-16,0.0,1.4790264970863883e-15,0.0,7,3589099598
20,1.2576063256563232e-15,2.3304587925421333e-15,0.0,1.3611556143588143e-15,0.0,8,2410786569
20,1.5024948656736405e-15,1.77191367699725e-15,0.0,1.416690366680715e-15,0.0,9,2848789507
20,2.482272309664412e-15,1.2471281205310507e-15,0.0,1.3472180148700993e-15,0.0,10,1910668243
20,4.3739476100617675e-15,3.001999998129779e-15,0.0,1.3799853365199569e-15,0.0,11,3625296365
20,4.923889669310254e-15,2.498880494604301e-15,0.0,1.4539425212875644e-15,0.0,12,2613610108
20,1.1273995263169152e-15,2.0115882149975312e-15,0.0,1.415262216750919e-15,0.0,13,1948494285
20,1.245461291700235e-14,1.4640942815150757e-15,0.0,1.4440273789982445e-15,0.0,14,455930954
20,1.4946995964868002e-15,1.3724984803653355e-15,0.0,1.4398330251758468e-15,0.0,15,142869815
20,1.1413584075055155e-15,4.786453843368952e-16,0.0,1.4394316873059304e-15,0.0,16,1742894744
20,1.1996261929012522e-15,1.1996863954553213e-15,0.0,1.3581101235686508e-15,0.0,17,2080123248
20,3.4747728020524644e-15,9.013353420293392e-16,0.0,1.4257031502286256e-15,0.0,18,249558586
20,1.5816112380314454e-15,7.917582769390105e-16,0.0,1.4242829811603716e-15,0.0,19,1834322298
20,2.344576165433458e-15,2.162705749671461e-15,0.0,1.4422595721636194e-15,0.0,20,3347337392
20,3.2807175499357877e-15,1.0390805377282538e-15,0.0,1.4253519353001989e-15,0.0,21,161495503
20,4.4028484764187604e-15,7.935051642635176e-16,0.0,1.3747418137334714e-15,0.0,22,1332224470
20,2.2819494456380386e-15,6.452430999586863e-16,0.0,1.447819792471103e-15,0.0,23,1013539615
20,2.1584421891079995e-15,9.902946670976172e-16,0.0,1.472521736664869e-15,0.0,24,662680317
20,4.39934629122676e-15,1.2879746475529628e-15,0.0,1.4372749316665932e-15,0.0,25,4112291475
20,1.281466427240265e-15,1.3107715679659264e-15,0.0,1.3570461351122426e-15,0.0,26,3940956183
20,1.0748120435183418e-15,7.138634766430221e-16,0.0,1.2965894679718859e-15,0.0,27,87737515
20,1.918771198796014e-15,1.052701329912913e-15,0.0,1.4917177575678033e-15,0.0,28,216491599
20,9.701497803542873e-15,2.0823185908634573e-15,0.0,1.4742496200579451e-15,0.0,29,1594608327
20,2.041056108409504e-15,6.770762618725521e-16,0.0,1.45630836527132e-15,0.0,30,852652691
20,2.878119035511753e-15,2.016425317144521e-15,0.0,1.2953262784141144e-15,0.0,31,2958548436
20,3.040225507647719e-15,1.8112639828356957e-15,0.0,1.4153982931145575e-15,0.0,32,1220697507
20,3.031589961491476e-15,7.287263411211791e-16,0.0,1.3429224847042392e-15,0.0,33,4197044439
20,1.1218766668931175e-15,2.45017639730246e-15,0.0,1.3660283756631093e-15,0.0,34,3099835514
20,1.3098345478375348e-15,2.2610209038775654e-15,0.0,1.4515396512529846e-15,0.0,35,3779668824
20,1.78738149026713e-15,1.1157225715279055e-15,0.0,1.4507433416102144e-15,0.0,36,131026718
20,3.2444806368354353e-15,1.673182159242904e-15,0.0,1.4273665515222481e-15,0.0,37,2651924333
20,5.438021378873266e-15,1.1211320677536446e-15,0.0,1.4221177991295363e-15,0.0,38,1666018082
20,6.132271778565846e-15,3.933691940966889e-15,0.0,1.386707175302554e-15,0.0,39,1569579008
20,2.3474904681646328e-15,1.0829691237632078e-15,0.0,1.4245576223736908e-15,0.0,40,3187389256
20,1.0833231301205476e-14,1.88401192261828e-15,0.0,1.5194751782544586e-15,0.0,41,3373333478
20,1.402566573623417e-15,1.572543814522575e-15,0.0,1.4239448884879224e-15,0.0,42,3034525564
20,1.0851329724961618e-15,7.639239267223108e-16,0.0,1.452070281740917e-15,0.0,43,1452104636
20,1.3411839067290353e-14,3.806367551076079e-15,0.0,1.4189486643677516e-15,0.0,44,663539638
20,4.0884867330493e-15,1.0256661659004444e-15,0.0,1.3955287025942437e-15,0.0,45,3068802582
20,4.617994199048811e-15,1.6559150930477925e-15,0.0,1.4529321429587995e-15,0.0,46,389735425
20,5.2023799575819086e-15,2.152533916157144e-15,0.0,1.447038072680333e-15,0.0,47,94374223
20,3.082347351283991e-15,4.23585231616939e-16,0.0,1.4395487557428077e-15,0.0,48,1298063072
20,1.2608182169120274e-15,1.2640981270685e-15,0.0,1.4328101842950357e-15,0.0,49,2229406170
20,5.926700971131827e-15,1.096433067399243e-15,0.0,1.4900375968040556e-15,0.0,50,1158133191
20,1.4558454257915409e-15,1.6474868954334452e-15,0.0,1.3913996292750186e-15,0.0,51,4058069609
20,1.385440659049304e-14,3.1738594772174458e-15,0.0,1.4496809150000396e-15,0.0,52,2006534481
20,8.031925555103956e-15,4.67587239517032e-15,0.0,1.4087150935148696e-15,0.0,53,2008506593
20,6.944734861562517e-15,1.1963908787133885e-15,0.0,1.3671029830565009e-15,0.0,54,1936175209
20,3.525429315468225e-15,1.5381393074088064e-15,0.0,1.3547024189860284e-15,0.0,55,2872697416
20,1.2826259620386517e-15,8.559906818079995e-16,0.0,1.3746717649798282e-15,0.0,56,2415239149
20,3.403718433239997e-15,9.02589810753368e-16,0.0,1.402961297813933e-15,0.0,57,1311798700
20,2.560611684572482e-15,1.0422209404125408e-15,0.0,1.460863775776337e-15,0.0,58,3783074451
20,2.936671661558724e-15,2.3202586325222993e-15,0.0,1.4202205570814528e-15,0.0,59,3789218622
20,4.062282380077435e-15,1.6156855275819392e-15,0.0,1.4231331383667577e-15,0.0,60,3736576868
20,5.093356098968151e-15,1.8510206696073123e-15,0.0,1.4130832128153975e-15,0.0,61,1353432103
20,5.686316654485068e-15,1.084341830414576e-15,0.0,1.569617065754817e-15,0.0,62,3294216836
20,2.1827426546492247e-15,1.0519006137934689e-15,0.0,1.4742006300009394e-15,0.0,63,2768476758
20,1.1927078612280438e-15,1.1396275084419175e-15,0.0,1.4344558384918382e-15,0.0,64,2314598184
20,3.969193260644033e-15,3.893008976431396e-15,0.0,1.463695484086892e-15,0.0,65,3765145565
20,3.5314266478139778e-15,8.255174292985312e-16,0.0,1.4298373408460883e-15,0.0,66,1913477527
20,3.3266487767315496e-15,1.9960550826263136e-15,0.0,1.3638413178552673e-15,0.0,67,814861680
20,1.217533686677644e-15,1.1551330718666515e-15,0.0,1.424637892112897e-15,0.0,68,1928041532
20,1.663978732319155e-15,4.478443243462664e-16,0.0,1.3856434280897251e-15,0.0,69,1178768099
20,7.487899271890175e-15,1.1740477252641584e-15,0.0,1.477854087920636e-15,0.0,70,1525386553
20,1.3306041476995274e-15,8.684989710525056e-16,0.0,1.4292268704672858e-15,0.0,71,2265426230
20,2.5441486671353277e-15,1.2521627708839617e-15,0.0,1.3162699487456049e-15,0.0,72,609497231
20,2.092602904172996e-15,9.551795295923715e-16,0.0,1.3801466952138596e-15,0.0,73,2390827228
20,3.950745794938121e-15,2.039115451720183e-15,0.0,1.3048072926061981e-15,0.0,74,552497428
20,2.5910172691355356e-15,6.216025217875883e-16,0.0,1.4228624520802642e-15,0.0,75,2395811911
20,1.3696547516522579e-14,2.7442338573473204e-15,0.0,1.2926472139568343e-15,0.0,76,4099762567
20,1.564024223154756e-15,1.1001269033587117e-15,0.0,1.4718308331621412e-15,0.0,77,333696408
20,1.8331817040220776e-15,8.435735037342563e-16,0.0,1.4474580916433495e-15,0.0,78,3442477998
20,8.290424802616171e-15,1.5927076195557303e-15,0.0,1.4406353654968681e-15,0.0,79,1654602360
20,4.591041951547117e-15,4.455731716364108e-15,0.0,1.4578490590394045e-15,0.0,80,332499902
20,4.785608789792056e-15,2.0394210717501855e-15,0.0,1.4788799967699018e-15,0.0,81,4237428551
20,2.888880791589229e-15,5.681360080073711e-16,0.0,1.3668035872266427e-15,0.0,82,3642934088
20,9.263878146969294e-16,1.7476656739975341e-15,0.0,1.4432899320127035e-15,0.0,83,1815951657
20,7.623845812819883e-15,1.7838594715158063e-15,0.0,1.3580392169393404e-15,0.0,84,2185148544
20,1.2688740372161737e-15,1.0127903385447384e-15,0.0,1.4585074488786419e-15,0.0,85,2608780617
20,1.245917963687122e-15,8.070622697114289e-16,0.0,1.5116599746687267e-15,0.0,86,1398762839
20,4.109002993271452e-15,2.297937057780505e-15,0.0,1.4472039765419511e-15,0.0,87,2552387351
20,2.2472900677506435e-14,3.133377382114363e-15,0.0,1.3762779528998402e-15,0.0,88,4019077794
20,4.924706125357853e-15,1.0753494719665353e-15,0.0,1.3832984013196137e-15,0.0,89,196981618
20,3.0052140417054615e-15,5.853556019880684e-16,0.0,1.4611274220112532e-15,0.0,90,110728659
20,1.2523117637850912e-15,8.30582991686868e-16,0.0,1.4513406148028517e-15,0.0,91,1834145429
20,2.3907340670488305e-15,2.4513846316881923e-15,0.0,1.32021460364232e-15,0.0,92,1271587591
20,3.042979909212021e-15,9.49792390973407e-16,0.0,1.3051762470296915e-15,0.0,93,1920613801
20,2.46237871730104e-15,1.1042274606500743e-15,0.0,1.440618654631296e-15,0.0,94,1964292687
20,8.218949943147815e-15,1.7516275273023387e-15,0.0,1.4252967779868361e-15,0.0,95,2412570338
20,1.6823812979174026e-15,1.999681759776156e-15,0.0,1.5659778408995024e-15,0.0,96,883147326
20,1.6613978440746174e-15,2.1198973871942896e-15,0.0,1.3728492428440019e-15,0.0,97,3614359204
20,5.159234510536331e-15,1.7751638163860808e-15,0.0,1.5400798424397293e-15,0.0,98,1651780715
20,1.2004478976439606e-14,1.7621511993400398e-15,0.0,1.3065773236608868e-15,0.0,99,2512214152
21,1.6108798687759538e-15,4.973831237372853e-16,0.0,1.319485001705613e-15,0.0,0,4064674124
21,8.451123395775537e-15,1.6115793737286234e-15,0.0,1.2446758804062575e-15,0.0,1,1165648373
21,6.896561760230466e-15,1.0037260640230987e-15,0.0,1.2953448636555323e-15,0.0,2,2007973616
21,9.8715131815052e-16,7.13963490160013e-16,0.0,1.2839766479167266e-15,0.0,3,84740769
21,2.1888292917813554e-15,8.189401725496206e-16,5.551115123125783e-17,1.266153263119412e-15,0.0,4,4274537519
21,2.5582234844447766e-15,6.721255387103129e-16,0.0,1.2782640434660324e-15,0.0,5,546904211
21,5.4221337278831436e-15,2.5224702707932774e-15,1.1102230246251565e-16,1.2505419284623908e-15,0.0,6,972842923
21,1.8933820044319366e-15,2.41964949588113e-15,0.0,1.2649358077771834e-15,0.0,7,1459623214
21,3.5156763826861974e-15,4.274086234785889e-15,1.1102230246251565e-16,1.3598107734556986e-15,0.0,8,688476283
21,4.413183681581586e-15,1.1754767939196896e-15,0.0,1.1873621467522309e-15,0.0,9,2427603446
21,2.593971598539992e-15,5.872815454963107e-16,0.0,1.247457973265988e-15,0.0,10,3755767050
21,2.499231812055069e-15,6.838476040583107e-16,0.0,1.309522058799467e-15,0.0,11,3524243147
21,3.2253872899861624e-15,1.4535742081683215e-15,0.0,1.309522058799467e-15,0.0,12,19710154
21,2.5188942689837024e-15,8.023624791714243e-16,0.0,1.2728284523919721e-15,0.0,13,785258504
21,9.5012635972017e-16,1.5219417491144126e-15,0.0,1.2216395188048187e-15,0.0,14,2767571553
21,1.3718405283944528e-15,2.1054981436833793e-15,1.3877787807814457e-17,1.3028870453661398e-15,0.0,15,151684659
21,6.962383476324388e-15,1.14120099074578e-15,1.1102230246251565e-16,1.3033304304548183e-15,0.0,16,3963709789
21,2.590225465410402e-15,6.458440397424331e-16,5.551115123125783e-17,1.289365242278177e-15,0.0,17,2914147628
21,1.888334214613652e-15,1.1511843634927983e-15,0.0,1.1980799587472478e-15,0.0,18,3339672232
21,1.0998650460591578e-15,6.029594232932794e-16,1.1102230246251565e-16,1.3080505198934866e-15,0.0,19,1478813060
21,2.8928136701573134e-15,1.5186356519566974e-15,1.3877787807814457e-17,1.2332700536910843e-15,0.0,20,533218943
21,2.211029098212337e-15,7.669585301883935e-16,0.0,1.3820074984777838e-15,0.0,21,2994339366
21,2.623961947488694e-15,1.145370097646821e-15,0.0,1.225338722412823e-15,0.0,22,1574151465
21,5.695620523833649e-15,4.576538607600607e-15,0.0,1.1964713651663513e-15,0.0,23,1697795363
21,3.760404846808384e-15,1.0627590284297147e-15,1.1102230246251565e-16,1.2462222543165673e-15,0.0,24,1003969164
21,1.9066063253130373e-15,2.0023618401295524e-15,0.0,1.2828511751091367e-15,0.0,25,4137020619
21,6.374526315056376e-15,2.0480317278710486e-15,0.0,1.1595221835638718e-15,0.0,26,74475449
21,2.18327810403924e-15,6.460723784082735e-16,2.7755575615628914e-17,1.2982965328952046e-15,0.0,27,2346755611
21,5.825921632130718e-15,2.768333594357725e-15,0.0,1.216505063395608e-15,0.0,28,3567432444
21,3.091327695054978e-15,2.4690296906229972e-15,0.0,1.2673695489552188e-15,0.0,29,1519767858
21,6.218753740279306e-15,2.3911371552147103e-15,0.0,1.234182378756401e-15,0.0,30,1096824880
21,7.746634989318647e-15,1.5132155220090473e-15,0.0,1.2219547806213713e-15,0.0,31,3337815748
21,1.2166855028489679e-15,6.593410416175875e-16,0.0,1.1956863911441222e-15,0.0,32,375343580
21,1.291855565702896e-15,1.7688072898422737e-15,0.0,1.243979385004086e-15,0.0,33,552474724
21,2.2859356865582052e-15,1.3414110802612795e-15,0.0,1.1339095338133984e-15,0.0,34,1550243861
21,2.458999204028647e-15,7.755251986065491e-16,0.0,1.2462222543165673e-15,0.0,35,916844671
21,1.4020652138955533e-15,7.046789302741643e-16,0.0,1.1983210615419905e-15,0.0,36,1547976061
21,4.797751400816751e-15,2.265666145069637e-15,0.0,1.216505063395608e-15,0.0,37,203999732
21,2.8609759591460716e-15,1.222009711780354e-15,5.551115123125783e-17,1.222289657204784e-15,0.0,38,1481561716
21,1.552299567349811e-15,1.4869973648982186e-15,0.0,1.2659488504814803e-15,0.0,39,4067496864
21,2.5271630977703928e-15,5.868248672648261e-16,0.0,1.2997791147793086e-15,0.0,40,619339972
21,1.1187358718279396e-14,4.291900359530564e-15,5.551115123125783e-17,1.244830604240581e-15,0.0,41,2850946996
21,1.1288541268210428e-15,9.318846040654653e-16,0.0,1.340194861255458e-15,0.0,42,482575831
21,2.083087676473151e-15,2.5875543182850488e-15,0.0,1.2988897687191237e-15,0.0,43,3574871497
21,1.5160437782725715e-15,7.223199243755008e-16,0.0,1.25890736404084e-15,0.0,44,3453019388
21,1.9212360501348826e-15,5.502820552511824e-16,0.0,1.2650880537677182e-15,0.0,45,3493014042
21,1.3645099002451265e-15,7.548759185966171e-16,1.1102230246251565e-16,1.344642343447036e-15,0.0,46,176064895
21,2.6261162782474903e-15,7.152237152333167e-16,3.2959746043559335e-17,1.2831513977144894e-15,0.0,47,617790099
21,1.5426752675635782e-15,4.0807715783723033e-16,0.0,1.191228434442578e-15,0.0,48,1492287262
21,1.828050642729823e-15,4.256297012815442e-16,1.1102230246251565e-16,1.2625736473447065e-15,0.0,49,1628657084
21,2.3417776611652114e-15,2.1350301277127557e-15,1.1102230246251565e-16,1.278339375053655e-15,0.0,50,1418042211
21,3.4194977692638303e-15,7.57417238520704e-16,5.551115123125783e-17,1.2439068109721314e-15,0.0,51,2415652159
21,2.61691005217373e-15,2.445743282140135e-15,0.0,1.2869730969111293e-15,0.0,52,1656116893
